"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX","TMIN","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT11","WT13","WT14","WT16"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-09","8.05","0.00",,,"68","43","23.9","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-10","11.18","0.00",,,"59","46","19.9","23.9",,,,,,,"    1",,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-11","9.17","0.00",,,"60","48","16.1","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-12","9.62","0.00",,,"61","42","23.0","32.0",,,,,,,,,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-13","19.91","0.45",,,"56","52","31.1","38.9",,,,,,,,,,"    1",,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-14","13.65","0.78",,,"58","55","21.0","31.1","    1",,,,,,,,,"    1","    1","    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-15","7.38","0.10",,,"61","55","17.9","21.9",,,,,,,,,,"    1","    1","    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-16","12.08","0.79",,,"58","48","30.0","36.9",,,,,,,,,,"    1","    1","    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-17","16.11","0.00",,,"52","43","36.9","44.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-18","21.70","0.00",,,"52","44","33.1","40.0",,,,,,,,,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-19","6.04","0.00",,,"56","43","13.0","14.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-20","5.82","0.00",,,"62","50","16.1","19.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-21","6.49","0.00",,,"67","49","19.9","21.9",,,,,,,"    1",,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-22","13.87","0.00",,,"55","47","29.1","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-23","7.38","0.00",,,"60","42","23.9","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-24","6.71","1.08",,,"53","44","23.9","25.9","    1",,,,,,,,,"    1",,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-25","9.17","0.21",,,"57","44","21.9","23.9",,,,,,,,,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-26","10.51","0.00",,,"58","45","21.0","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-27","15.21","0.61",,,"59","52","32.0","42.9","    1",,,,,,,,,"    1",,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-28","7.61","0.00",,,"64","52","16.1","19.9",,,,,,,,,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-29","6.49","0.00",,,"63","50","17.9","21.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-30","9.17","0.00",,,"64","54","17.9","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-03-31","18.57","0.65",,,"60","48","36.0","47.0","    1",,,,,,,,,"    1",,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-01","17.90","0.01",,,"57","48","29.1","36.0",,,,,,,"    1",,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-02","9.84","0.00",,,"63","45","28.0","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-03","10.74","0.03",,,"64","49","29.1","34.9","    1",,,,,,,,,"    1","    1","    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-04","16.55","0.00",,,"57","46","36.9","42.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-05","18.79","0.00",,,"55","44","36.0","40.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-06","10.51","0.00",,,"57","43","21.0",,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-07","7.61","0.00",,,"64","41","16.1","19.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-08","7.83","0.00",,,"64","43","25.1","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-09","7.61","0.00",,,"65","47","25.9","36.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-10","6.71","0.41",,,"57","52","15.0","21.0","    1",,,,,,,,,"    1",,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-11","12.75","0.03",,,"59","49","28.0","34.9","    1",,,,,,,,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-12","13.65","1.12",,,"61","47","28.0","36.0",,,"    1",,,,,,,"    1",,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-13","17.67","0.76",,,"55","47","34.9","40.9","    1",,,,,,,,,"    1",,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-14","16.33","0.00",,,"60","48","29.1","38.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-15","9.17","0.00",,,"64","51","25.1","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-16","11.41","0.00",,,"62","50","25.1","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-17","11.18","0.00",,,"61","52","25.9","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-18","16.11","0.00",,,"65","51","29.1","36.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-19","14.09","0.00",,,"68","55","25.9","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-20","8.72","0.00",,,"78","55","25.9","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-21","8.05","0.00",,,"80","56","19.9","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-22","8.50","0.00",,,"69","52","17.0","21.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-23","14.76","0.00",,,"67","54","25.1","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-24","6.71","0.00",,,"69","59","15.0","17.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-25","7.38","0.40",,,"70","58","19.9","23.9","    1",,,,,,,,,"    1",,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-26","16.55","0.03",,,"61","52","28.0","32.0",,,,,,,,,,"    1",,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-27","13.87","0.00",,,"64","49","25.9","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-28","16.55","0.00",,,"64","51","30.0","34.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-29","12.97","0.00",,,"71","50","28.0","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-04-30","15.66","0.00",,,"70","50","36.0","40.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-01","20.13","0.00","0.0","0.0","59","49","33.1","40.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-02","15.21","0.00","0.0","0.0","58","48","28.0","36.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-03","9.40","0.00","0.0","0.0","63","51","19.9","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-04","19.24","0.00","0.0","0.0","61","50","33.1","38.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-05","11.86","0.00","0.0","0.0","69","47","28.0","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-06","9.62","0.00","0.0","0.0","78","49","21.9","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-07","10.07","0.00","0.0","0.0","83","51","25.1","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-08","11.63","0.00","0.0","0.0","76","50","28.0","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-09","15.43","0.00","0.0","0.0","64","51","25.1","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-10","9.62","0.00","0.0","0.0","77","49","25.1","30.0",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-11","8.95","0.00","0.0","0.0","78","50","21.9","23.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-12","11.63","0.00","0.0","0.0","67","48","25.1","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-13","7.61","0.00","0.0","0.0","66","50","21.0","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-14","10.51","0.00","0.0","0.0","66","53","21.0","23.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-15","15.43","0.00","0.0","0.0","61","51","28.0","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-16","12.97","0.00","0.0","0.0","59","50","25.1","31.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-17","20.36","0.00","0.0","0.0","61","50","44.1","51.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-18","13.42","0.00","0.0","0.0","67","48","28.0","33.1",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-19","12.30","0.00","0.0","0.0","68","49","23.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-20","15.88","0.00","0.0","0.0","72","52","31.1","38.9","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-21","14.32","0.00","0.0","0.0","65","52","30.0","33.1",,,,,,,,,,"    1",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-22","22.82","0.00","0.0","0.0","64","52","42.9","48.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-23","24.16","0.00","0.0","0.0","64","52","45.0","51.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-24","24.61","0.00","0.0","0.0","63","50","45.0","57.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-25","19.01","0.00","0.0","0.0","62","50","33.1","44.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-26","14.54","0.00","0.0","0.0","60","49","25.9","33.1",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-27","14.09","0.00","0.0","0.0","61","52","23.9","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-28","13.87","0.00","0.0","0.0","63","51","23.9","30.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-29","14.99","0.00","0.0","0.0","65","51","25.9","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-30","13.20","0.00","0.0","0.0","67","50","27.1","34.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-05-31","11.86","0.00","0.0","0.0","78","51","28.0","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-01","16.11","0.00",,,"69","53","29.1","36.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-02","23.26","0.00",,,"67","52","38.9","47.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-03","14.32","0.00",,,"68","51","32.0","38.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-04","14.32","0.09",,,"61","53","25.1","32.0",,,,,,,,,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-05","19.91","0.00",,,"63","50","34.9","38.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-06","18.79","0.00",,,"63","50","33.1","40.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-07","20.58","0.00",,,"67","51","34.9","40.9","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-08","24.61","0.00",,,"64","51","42.9","51.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-09","14.32","0.00",,,"70","50","25.9","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-10","8.50","0.00",,,"85","56","23.0","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-11","10.74","0.00",,,"80","54","25.9","30.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-12","17.45","0.00",,,"74","53","42.9","51.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-13","13.87","0.00",,,"66","52","25.9","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-14","16.33","0.00",,,"65","52","34.9","40.0",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-15","10.96","0.00",,,"74","50","25.1","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-16","9.17","0.00",,,"87","55","23.0","28.0",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-17","11.18","0.00",,,"73","55","23.0","29.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-18","9.17","0.00",,,"71","54","21.9","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-19","10.51","0.00",,,"74","53","23.0","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-20","12.08","0.00",,,"79","54","29.1","33.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-21","13.65","0.00",,,"60","52","23.9","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-22","9.62","0.00",,,"69","52","17.0","21.9","    1",,,,,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-23","13.20","0.00",,,"66","53","23.0","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-24","11.63","0.00",,,"67","53","25.1","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-25","9.40","0.00",,,"69","53","28.0","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-26","15.21","0.00",,,"69","54","30.0","34.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-27","13.42","0.00",,,"70","53","25.9","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-28","13.20","0.00",,,"68","55","28.0","33.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-29","13.20","0.00",,,"68","56","23.0","28.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-06-30","12.97","0.00",,,"71","58","28.0","32.0",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-01","11.18","0.00",,,"68","58","23.9","29.1","    1",,,,,,,,,"    1",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-02","14.32","0.00",,,"67","55","25.1","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-03","12.08","0.00",,,"69","55","23.0","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-04","7.83","0.00",,,"72","54","23.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-05","14.09","0.00",,,"65","55","25.1","33.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-06","13.65","0.00",,,"68","55","25.1","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-07","14.09","0.00",,,"75","53","29.1","32.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-08","15.88","0.00",,,"64","53","23.9","30.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-09","15.66","0.00",,,"65","53","23.9","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-10","10.96","0.00",,,"74","51","25.1","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-11","13.42","0.00",,,"77","52","25.9","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-12","14.76","0.00",,,"66","53","25.9","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-13","14.09","0.00",,,"63","53","28.0","36.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-14","10.51","0.00",,,"69","54","23.0","28.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-15","9.17","0.00",,,"69","54","25.1","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-16","12.30","0.00",,,"66","56","23.9","31.1",,,,,,,,,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-17","10.74","0.00",,,"70","57","23.0","28.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-18","11.41","0.00",,,"68","57","21.9","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-19","12.30","0.00",,,"71","55","23.9","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-20","16.55","0.00",,,"71","57","29.1","36.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-21","13.20","0.00",,,"82","56","30.0","34.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-22","11.41","0.00",,,"71","54","25.9","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-23","5.59","0.00",,,"74","56","15.0","17.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-24","6.04","0.00",,,"74","58","16.1","17.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-25","6.93","0.00",,,"72","57","21.0","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-26","9.84","0.00",,,"70","56","21.0","25.9",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-27","10.51","0.00",,,"72","55","23.0","28.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-28","12.75","0.00",,,"66","54","25.1","32.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-29","12.97","0.00",,,"70","54","23.9","29.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-30","11.41","0.00",,,"76","54","25.9","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-07-31","14.32","0.00",,,"68","55","25.1","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-01","11.41","0.00",,,"70","53","25.1","30.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-02","12.75","0.00",,,"70","53","28.0","33.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-03","8.50","0.00",,,"71","53","17.9","23.9","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-04","11.41","0.00",,,"65","54","23.0","25.9","    1",,,,,,,,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-05","12.97","0.00",,,"69","57","25.1","29.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-06","16.11","0.00",,,"69","56","30.0","33.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-07","17.45","0.00",,,"69","56","30.0","36.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-08","14.99","0.00",,,"72","55","29.1","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-09","14.09","0.00",,,"72","54","29.1","34.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-10","14.99","0.00",,,"66","53","25.9","31.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-11","13.20","0.00",,,"71","52","28.0","32.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-12","14.54","0.00",,,"65","53","23.9","28.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-13","13.87","0.00",,,"70","53","25.1","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-14","13.20","0.00",,,"68","54","25.1","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-15","11.41","0.00",,,"69","57","21.9","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-16","13.20","0.00",,,"70","55","30.0","36.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-17","15.66","0.00",,,"65","55","29.1","34.9","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-18","13.87","0.00",,,"68","56","28.0","31.1","    1",,,,,,,,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-19","13.87","0.00",,,"65","53","25.1","32.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-20","12.75","0.00",,,"64","52","25.9","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-21","11.18","0.00",,,"65","54","23.9","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-22","10.74","0.00",,,"68","54","21.9","25.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-23","9.17","0.00",,,"67","54","21.0","25.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-24","9.17","0.00",,,"71","53","25.1","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2012-08-25","10.07","0.00",,,"67","53","23.0","28.0","    1",,,,,,,,,,,
